192015,山梨県,甲府市,コウフシ,武田神社とぶどう・ワインの産地,
192023,山梨県,富士吉田市,フジヨシダシ,富士山の登山口と吉田うどんが名物,
192040,山梨県,都留市,ツルシ,リニア見学センターと桂川の自然がある,
192058,山梨県,山梨市,ヤマナシシ,笛吹川フルーツ公園とほったらかし温泉が人気,
192066,山梨県,大月市,オオツキシ,猿橋と岩殿山が名所,
192074,山梨県,韮崎市,ニラサキシ,武田信玄誕生の地とワインが特産,
192082,山梨県,南アルプス市,ミナミアルプスシ,南アルプスの登山口と桃・すももの名産地,
192091,山梨県,北杜市,ホクトシ,清里高原と八ヶ岳南麓のリゾート地,
192104,山梨県,甲斐市,カイシ,信玄堤と釜無川沿いの自然が魅力,
192112,山梨県,笛吹市,フエフキシ,石和温泉郷と桃源郷春まつりが有名,
192121,山梨県,上野原市,ウエノハラシ,甲州街道の宿場町でアウトドアが盛ん,
192139,山梨県,甲州市,コウシュウシ,勝沼のワインとぶどうの産地,
192147,山梨県,中央市,チュウオウシ,山梨大学医学部と田園地帯が広がる,
202011,長野県,長野市,ナガノシ,善光寺と1998年冬季五輪会場の街,
202029,長野県,松本市,マツモトシ,松本城と上高地への玄関口,
202037,長野県,上田市,ウエダシ,上田城と真田氏ゆかりの地,
202045,長野県,岡谷市,オカヤシ,諏訪湖と精密工業の街,
202053,長野県,飯田市,イイダシ,天竜峡と人形劇フェスタが有名,
202061,長野県,諏訪市,スワシ,諏訪大社と諏訪湖花火大会が名物,
202070,長野県,須坂市,スザカシ,臥竜公園と動物園、蔵の町並み,
202088,長野県,小諸市,コモロシ,小諸城址懐古園と島崎藤村ゆかりの地,
202096,長野県,伊那市,イナシ,高遠城址公園と高遠桜が名所,
202100,長野県,駒ヶ根市,コマガネシ,中央アルプス駒ヶ岳ロープウェイがある,
202118,長野県,中野市,ナカノシ,一本木公園のバラまつりとリンゴの産地,
202126,長野県,大町市,オオマチシ,黒部ダムと立山黒部アルペンルート,
202134,長野県,飯山市,イイヤマシ,雪深い豪雪地帯で仏壇となべくら高原が有名,
202142,長野県,茅野市,チノシ,蓼科高原と八ヶ岳の登山口,
202151,長野県,塩尻市,シオジリシ,奈良井宿とワインの産地,
202177,長野県,佐久市,サクシ,佐久バルーンフェスティバルと浅間山麓の自然,
202185,長野県,千曲市,チクマシ,戸倉上山田温泉とあんずの里がある,
202193,長野県,東御市,トウミシ,雷電（力士）の出身地とワイン用ブドウ栽培が盛ん,
202207,長野県,安曇野市,アヅミノシ,わさび田湧水群と安曇野ちひろ美術館がある,
212016,岐阜県,岐阜市,ギフシ,岐阜城と長良川鵜飼が有名,
212024,岐阜県,大垣市,オオガキシ,水の都と奥の細道むすびの地,
212032,岐阜県,高山市,タカヤマシ,高山祭と古い町並みが人気観光地,
212041,岐阜県,多治見市,タジミシ,美濃焼と日本一暑い町として有名,
212059,岐阜県,関市,セキシ,刃物のまちとして世界的に有名,
212067,岐阜県,中津川市,ナカツガワシ,栗きんとんと馬籠宿がある,
212075,岐阜県,美濃市,ミノシ,うだつの上がる町並みと美濃和紙が特産,
212083,岐阜県,瑞浪市,ミズナミシ,化石博物館と陶磁器の産地,
212091,岐阜県,羽島市,ハシマシ,新幹線の岐阜羽島駅と竹鼻まつり,
212105,岐阜県,恵那市,エナシ,岩村城址と日本大正村が観光地,
212113,岐阜県,美濃加茂市,ミノカモシ,日本昭和村（ぎふ清流里山公園）がある,
212121,岐阜県,土岐市,トキシ,美濃焼の陶磁器とアウトレットモールがある,
212130,岐阜県,各務原市,カカミガハラシ,航空宇宙博物館とイオンモール各務原,
212148,岐阜県,可児市,カニシ,花フェスタ記念公園と戦国武将ゆかりの地,
212156,岐阜県,山県市,ヤマガタシ,円原川と山県ばすけっと（農産物直売所）がある,
212164,岐阜県,瑞穂市,ミズホシ,旧中山道の宿場町とビオトープ整備が進む,
212172,岐阜県,飛騨市,ヒダシ,古川祭と白壁土蔵の町並みが残る伝統的な街並み,
212181,岐阜県,本巣市,モトスシ,根尾谷断層と淡墨桜が有名,
212199,岐阜県,郡上市,グジョウシ,郡上おどりと食品サンプルの生産地,
212202,岐阜県,下呂市,ゲロシ,日本三名泉の一つ下呂温泉がある,
212211,岐阜県,海津市,カイヅシ,千本松原と木曽三川公園がある,
221007,静岡県,静岡市,シズオカシ,日本平と久能山東照宮があるお茶の名産地,
221309,静岡県,浜松市,ハママツシ,浜名湖と楽器のまちとして有名,
222038,静岡県,沼津市,ヌマヅシ,沼津港と深海水族館が人気観光地,
222054,静岡県,熱海市,アタミシ,熱海温泉と来宮神社が有名,
222062,静岡県,三島市,ミシマシ,三嶋大社と柿田川湧水群がある,
222071,静岡県,富士宮市,フジノミヤシ,富士山本宮浅間大社とやきそばが名物,
222089,静岡県,伊東市,イトウシ,伊東温泉と城ヶ崎海岸がある,
222097,静岡県,島田市,シマダシ,蓬莱橋と大井川鐵道が名所,
222101,静岡県,富士市,フジシ,製紙業が盛んで富士山の眺望が美しい,
222119,静岡県,磐田市,イワタシ,ジュビロ磐田と旧見付学校がある,
222127,静岡県,焼津市,ヤイヅシ,焼津港とカツオ・マグロの水揚げが有名,
222135,静岡県,掛川市,カケガワシ,掛川城と花鳥園が人気観光地,
222143,静岡県,藤枝市,フジエダシ,サッカーと志太平野の茶どころ,
222151,静岡県,御殿場市,ゴテンバシ,御殿場プレミアム・アウトレットと富士山麓,
222160,静岡県,袋井市,フクロイシ,可睡斎とエコパスタジアムがある,
222194,静岡県,下田市,シモダシ,ペリー来航の地と黒船祭がある港町,
222208,静岡県,裾野市,スソノシ,富士サファリパークとテクノロジーパークがある,
222216,静岡県,湖西市,コサイシ,新居関所と浜名湖がある,
222224,静岡県,伊豆市,イズシ,修善寺温泉と天城越えの舞台,
222232,静岡県,御前崎市,オマエザキシ,御前崎灯台と遠州灘の海岸線が名所,
222241,静岡県,菊川市,キクガワシ,茶の栽培が盛んな志太榛原地域,
222259,静岡県,伊豆の国市,イズノクニシ,韮山反射炉と伊豆長岡温泉がある,
222267,静岡県,牧之原市,マキノハラシ,牧之原台地のお茶畑と静波海岸が有名,
231002,愛知県,名古屋市,ナゴヤシ,名古屋城と味噌カツ・ひつまぶしが名物,
232017,愛知県,豊橋市,トヨハシシ,手筒花火と豊橋カレーうどんが有名,
232025,愛知県,岡崎市,オカザキシ,岡崎城と八丁味噌が特産,
232033,愛知県,一宮市,イチノミヤシ,七夕まつりと毛織物産業が盛ん,
232041,愛知県,瀬戸市,セトシ,瀬戸焼の産地で陶磁器文化が根付く,
232050,愛知県,半田市,ハンダシ,ミツカン酢の本社と赤レンガ建物が観光地,
232068,愛知県,春日井市,カスガイシ,サボテン栽培と書道文化が盛ん,
232076,愛知県,豊川市,トヨカワシ,豊川稲荷とB級グルメの豊川いなり寿司が有名,
232084,愛知県,津島市,ツシマシ,尾張津島天王祭と歴史ある町並み,
232092,愛知県,碧南市,ヘキナンシ,しょうゆ・みりんの醸造と火力発電所がある,
232106,愛知県,刈谷市,カリヤシ,トヨタグループの工場と刈谷ハイウェイオアシス,
232114,愛知県,豊田市,トヨタシ,トヨタ自動車本社と足助・香嵐渓がある,
232122,愛知県,安城市,アンジョウシ,デンパークと農業先進都市,
232131,愛知県,西尾市,ニシオシ,西尾の抹茶と一色産うなぎが名物,
232149,愛知県,蒲郡市,ガマゴオリシ,ラグーナテンボスと竹島水族館が観光地,
232157,愛知県,犬山市,イヌヤマシ,犬山城とリトルワールドが人気,
232165,愛知県,常滑市,トコナメシ,常滑焼と中部国際空港セントレアがある,
232173,愛知県,江南市,コウナンシ,曼陀羅寺の藤まつりが有名,
232190,愛知県,小牧市,コマキシ,小牧山城と名古屋空港がある,
232203,愛知県,稲沢市,イナザワシ,国府宮はだか祭と植木の産地,
232211,愛知県,新城市,シンシロシ,設楽原の古戦場と四谷の千枚田がある,
232220,愛知県,東海市,トウカイシ,製鉄業と聚楽園大仏がある,
232238,愛知県,大府市,オオブシ,健康都市宣言とあいち健康の森公園,
232246,愛知県,知多市,チタシ,新舞子マリンパークと産業道路沿いの工場群,
232254,愛知県,知立市,チリュウシ,知立まつりと東海道の宿場町,
232262,愛知県,尾張旭市,オワリアサヒシ,城山公園と自然豊かな住宅都市,
232271,愛知県,高浜市,タカハマシ,三州瓦の生産地として有名,
232289,愛知県,岩倉市,イワクラシ,五条川の桜並木が名所,
232297,愛知県,豊明市,トヨアケシ,中京競馬場と桶狭間古戦場がある,
232301,愛知県,日進市,ニッシンシ,大学や研究施設が多くベッドタウン化,
232319,愛知県,田原市,タハラシ,渥美半島と伊良湖岬、メロンの産地,
232327,愛知県,愛西市,アイサイシ,レンコンと木曽川の自然が特徴,
232335,愛知県,清須市,キヨスシ,清洲城と信長ゆかりの地,
232343,愛知県,北名古屋市,キタナゴヤシ,旧西春・師勝町で住宅地が中心,
232351,愛知県,弥富市,ヤトミシ,金魚の養殖と名古屋港への物流拠点,
232360,愛知県,みよし市,ミヨシシ,豊田市の衛星都市で自動車産業が根付く,
232378,愛知県,あま市,アマシ,七宝焼の伝統工芸と甚目寺観音,
232386,愛知県,長久手市,ナガクテシ,ジブリパークと愛・地球博記念公園がある,
242012,三重県,津市,ツシ,日本一短い市名と津観音・うなぎ料理が有名,
242021,三重県,四日市市,ヨッカイチシ,四日市コンビナートと萬古焼が有名,
242039,三重県,伊勢市,イセシ,伊勢神宮と赤福が全国的に知られる,
242047,三重県,松阪市,マツサカシ,松阪牛の産地として有名,
242055,三重県,桑名市,クワナシ,ナガシマリゾートと蛤料理が名物,
242071,三重県,鈴鹿市,スズカシ,鈴鹿サーキットと自動車産業が盛ん,
242080,三重県,名張市,ナバリシ,赤目四十八滝と忍者ゆかりの地,
242098,三重県,尾鷲市,オワセシ,熊野古道と漁業の町,
242101,三重県,亀山市,カメヤマシ,関宿とろうそくの生産で知られる,
242110,三重県,鳥羽市,トバシ,鳥羽水族館と真珠養殖発祥の地,
242128,三重県,熊野市,クマノシ,鬼ヶ城と花の窟神社がある,
242144,三重県,いなべ市,イナベシ,梅林公園と自然豊かな里山地域,
242152,三重県,志摩市,シマシ,英虞湾と志摩スペイン村が観光地,
242161,三重県,伊賀市,イガシ,伊賀流忍者と俳聖・松尾芭蕉の故郷,
252018,滋賀県,大津市,オオツシ,比叡山延暦寺と琵琶湖の玄関口,
252026,滋賀県,彦根市,ヒコネシ,国宝・彦根城とひこにゃんが有名,
252034,滋賀県,長浜市,ナガハマシ,黒壁スクエアと曳山祭りが人気,
252042,滋賀県,近江八幡市,オウミハチマンシ,八幡堀とヴォーリズ建築が残る町並み,
252069,滋賀県,草津市,クサツシ,JR草津駅周辺の商業地と草津宿本陣がある,
252077,滋賀県,守山市,モリヤマシ,琵琶湖大橋の東側とサイクリングの拠点,
252085,滋賀県,栗東市,リットウシ,JRA栗東トレーニングセンターがある,
252093,滋賀県,甲賀市,コウカシ,甲賀流忍者と信楽焼の里,
252107,滋賀県,野洲市,ヤスシ,兵主大社と三上山（近江富士）がある,
252115,滋賀県,湖南市,コナンシ,石部宿と甲西駅周辺の住宅地,
252123,滋賀県,高島市,タカシマシ,メタセコイア並木と安曇川の自然景観,
252131,滋賀県,東近江市,ヒガシオウミシ,能登川水車と近江商人の町,
252140,滋賀県,米原市,マイバラシ,滋賀唯一の新幹線駅と醒井宿がある,
261009,京都府,京都市,キョウトシ,清水寺や金閣寺など世界的観光都市,
262013,京都府,福知山市,フクチヤマシ,福知山城と明智光秀ゆかりの地,
262021,京都府,舞鶴市,マイヅルシ,赤れんがパークと海上自衛隊舞鶴基地,
262030,京都府,綾部市,アヤベシ,グンゼ発祥地であやべ温泉がある,
262048,京都府,宇治市,ウジシ,宇治茶と世界遺産の平等院鳳凰堂,
262056,京都府,宮津市,ミヤヅシ,日本三景の天橋立がある,
262064,京都府,亀岡市,カメオカシ,保津川下りと明智光秀ゆかりの地,
262072,京都府,城陽市,ジョウヨウシ,青谷梅林と梅酒造りが盛ん,
262081,京都府,向日市,ムコウシ,長岡京跡と竹の径がある,
262099,京都府,長岡京市,ナガオカキョウシ,長岡天満宮と竹林の名所,
262102,京都府,八幡市,ヤワタシ,石清水八幡宮と男山がある,
262111,京都府,京田辺市,キョウタナベシ,同志社大学と一休寺がある,
262129,京都府,京丹後市,キョウタンゴシ,夕日ヶ浦温泉と丹後ちりめんが有名,
262137,京都府,南丹市,ナンタンシ,美山かやぶきの里と保津川渓谷,
262145,京都府,木津川市,キヅガワシ,恭仁京跡と京都府立けいはんな記念公園,
271004,大阪府,大阪市,オオサカシ,道頓堀や大阪城などグルメと観光の中心地,
271403,大阪府,堺市,サカイシ,仁徳天皇陵古墳と刃物産業で有名,
272027,大阪府,岸和田市,キシワダシ,岸和田だんじり祭が有名,
272035,大阪府,豊中市,トヨナカシ,大阪空港と住宅都市として発展,
272043,大阪府,池田市,イケダシ,インスタントラーメン発祥と五月山動物園,
272051,大阪府,吹田市,スイタシ,万博記念公園と太陽の塔がある,
272060,大阪府,泉大津市,イズミオオツシ,毛布の生産が盛ん,
272078,大阪府,高槻市,タカツキシ,芥川桜堤と高槻ジャズストリートが有名,
272086,大阪府,貝塚市,カイヅカシ,水間観音と自然豊かなまち,
272094,大阪府,守口市,モリグチシ,パナソニック発祥の地と住宅地,
272108,大阪府,枚方市,ヒラカタシ,ひらかたパークと淀川沿いの街,
272116,大阪府,茨木市,イバラキシ,立命館大学と茨木童子伝説がある,
272124,大阪府,八尾市,ヤオシ,河内木綿と久宝寺緑地がある,
272132,大阪府,泉佐野市,イズミサノシ,関西空港の玄関口と泉州タオル,
272141,大阪府,富田林市,トンダバヤシシ,寺内町の歴史的街並みとPLの塔,
272159,大阪府,寝屋川市,ネヤガワシ,打上川治水緑地と住宅地が広がる,
272167,大阪府,河内長野市,カワチナガノシ,観心寺と自然豊かな奥河内エリア,
272175,大阪府,松原市,マツバラシ,布忍神社と近鉄河内松原駅周辺の市街地,
272183,大阪府,大東市,ダイトウシ,飯盛山と野崎観音がある,
272191,大阪府,和泉市,イズミシ,信太森葛葉稲荷神社と桃の産地,
272205,大阪府,箕面市,ミノオシ,箕面大滝と紅葉の名所,
272213,大阪府,柏原市,カシワラシ,ぶどう栽培と玉手山公園がある,
272221,大阪府,羽曳野市,ハビキノシ,古市古墳群とぶどうの産地,
272230,大阪府,門真市,カドマシ,パナソニック本社と門真運転免許試験場,
272248,大阪府,摂津市,セッツシ,交通アクセス良好な住宅地,
272256,大阪府,高石市,タカイシシ,高師浜と石油コンビナートがある,
272264,大阪府,藤井寺市,フジイデラシ,古市古墳群と道明寺天満宮がある,
272272,大阪府,東大阪市,ヒガシオオサカシ,中小製造業の集積地でラグビーの街,
272281,大阪府,泉南市,センナンシ,りんくう南浜と自然海岸がある,
272299,大阪府,四條畷市,シジョウナワテシ,飯盛山と四條畷神社がある,
272302,大阪府,交野市,カタノシ,星田妙見宮と七夕伝説の地,
272311,大阪府,大阪狭山市,オオサカサヤマシ,狭山池と日本最古のダム式ため池,
272329,大阪府,阪南市,ハンナンシ,箱作海岸と自然豊かな丘陵地,
281000,兵庫県,神戸市,コウベシ,異人館や南京町がある港町で神戸牛が有名,
282014,兵庫県,姫路市,ヒメジシ,世界遺産の姫路城としらさぎの舞,
282022,兵庫県,尼崎市,アマガサキシ,阪神工業地帯と文楽人形が伝統文化,
282031,兵庫県,明石市,アカシシ,明石焼と日本標準時子午線が通る,
282049,兵庫県,西宮市,ニシノミヤシ,甲子園球場と西宮神社がある,
282057,兵庫県,洲本市,スモトシ,淡路島の中心都市で洲本温泉がある,
282065,兵庫県,芦屋市,アシヤシ,高級住宅街と芦屋川沿いの桜並木が美しい,
282073,兵庫県,伊丹市,イタミシ,大阪空港と清酒発祥の地として知られる,
282081,兵庫県,相生市,アイオイシ,ペーロン祭と造船の町,
282090,兵庫県,豊岡市,トヨオカシ,城崎温泉とコウノトリの郷公園がある,
282103,兵庫県,加古川市,カコガワシ,日岡山公園と播磨の穀倉地帯,
282120,兵庫県,赤穂市,アコウシ,忠臣蔵の赤穂浪士と赤穂塩が有名,
282138,兵庫県,西脇市,ニシワキシ,日本のへそ（日本標準時東経135度）が通る,
282146,兵庫県,宝塚市,タカラヅカシ,宝塚歌劇団と手塚治虫記念館,
282154,兵庫県,三木市,ミキシ,金物のまちとして伝統的な工具産業,
282162,兵庫県,高砂市,タカサゴシ,高砂神社と港町文化が根付く,
282171,兵庫県,川西市,カワニシシ,多田神社と里山文化が残る住宅地,
282189,兵庫県,小野市,オノシ,そろばんと播磨中央公園がある,
282197,兵庫県,三田市,サンダシ,自然と都市が調和するニュータウン,
282201,兵庫県,加西市,カサイシ,一乗寺と鶉野飛行場跡がある,
282219,兵庫県,丹波篠山市,タンバササヤマシ,黒豆と篠山城下町が有名,
282227,兵庫県,養父市,ヤブシ,天滝と鉱山遺跡が残る山間地域,
282235,兵庫県,丹波市,タンバシ,丹波栗と柏原藩陣屋町がある,
282243,兵庫県,南あわじ市,ミナミアワジシ,淡路人形浄瑠璃と玉ねぎの名産地,
282251,兵庫県,朝来市,アサゴシ,竹田城跡（天空の城）と生野銀山が名所,
282260,兵庫県,淡路市,アワジシ,淡路島北部に位置し、あわじ花さじきや淡路夢舞台が名所,
282278,兵庫県,宍粟市,シソウシ,西日本最大級の山林資源と一宮温泉がある,
282286,兵庫県,加東市,カトウシ,播磨中央公園と社高校で有名,
282294,兵庫県,たつの市,タツノシ,そうめん（揖保乃糸）と龍野城跡がある,
292010,奈良県,奈良市,ナラシ,東大寺・興福寺と鹿で有名な古都,
292028,奈良県,大和高田市,ヤマトタカダシ,高田千本桜と繊維産業が盛ん,
292036,奈良県,大和郡山市,ヤマトコオリヤマシ,金魚のまちとして有名,
292044,奈良県,天理市,テンリシ,天理教の本部と天理参考館がある,
292052,奈良県,橿原市,カシハラシ,橿原神宮と藤原京跡がある,
292061,奈良県,桜井市,サクライシ,三輪そうめんと三輪山が信仰の対象,
292079,奈良県,五條市,ゴジョウシ,柿の名産地と旧五條新町通り,
292087,奈良県,御所市,ゴセシ,葛城山と高天原伝説の地,
292095,奈良県,生駒市,イコマシ,生駒山と宝山寺・ケーブルカーが名所,
292109,奈良県,香芝市,カシバシ,二上山と住宅地が発展中,
292117,奈良県,葛城市,カツラギシ,當麻寺と相撲発祥の地,
292125,奈良県,宇陀市,ウダシ,室生寺と薬草文化が残る山里,
302015,和歌山県,和歌山市,ワカヤマシ,和歌山城と紀三井寺がある城下町,
302023,和歌山県,海南市,カイナンシ,漆器の紀州漆器と黒江の町並みが有名,
302031,和歌山県,橋本市,ハシモトシ,高野山の玄関口と柿の産地,
302040,和歌山県,有田市,アリダシ,有田みかんと醤油発祥の地,
302058,和歌山県,御坊市,ゴボウシ,日高地方の中心で煙樹ヶ浜が名所,
302066,和歌山県,田辺市,タナベシ,熊野古道と南紀白浜への玄関口,
302074,和歌山県,新宮市,シングウシ,熊野速玉大社と神倉神社がある,
302082,和歌山県,紀の川市,キノカワシ,桃と柿の果樹栽培が盛ん,
302091,和歌山県,岩出市,イワデシ,根来寺と近畿大学生物理工学部がある,
312011,鳥取県,鳥取市,トットリシ,鳥取砂丘と砂の美術館が有名,
312029,鳥取県,米子市,ヨナゴシ,皆生温泉と大山の玄関口として知られる,
312037,鳥取県,倉吉市,クラヨシシ,白壁土蔵群と打吹公園が観光名所,
312045,鳥取県,境港市,サカイミナトシ,水木しげるロードと海産物が名物,
322016,島根県,松江市,マツエシ,松江城と宍道湖の夕日が有名,
322024,島根県,浜田市,ハマダシ,水産業と石見神楽が盛んな港町,
322032,島根県,出雲市,イズモシ,出雲大社と縁結びの神話で知られる,
322041,島根県,益田市,マスダシ,雪舟庭園と柿本人麻呂ゆかりの地,
322059,島根県,大田市,オオダシ,世界遺産の石見銀山遺跡がある,
322067,島根県,安来市,ヤスギシ,どじょうすくい踊りと足立美術館が名所,
322075,島根県,江津市,ゴウツシ,石見神楽と江の川沿いの自然景観,
322091,島根県,雲南市,ウンナンシ,たたら製鉄と奥出雲の自然文化,
331007,岡山県,岡山市,オカヤマシ,後楽園と岡山城、桃太郎伝説の地,
332020,岡山県,倉敷市,クラシキシ,美観地区と大原美術館が有名,
332038,岡山県,津山市,ツヤマシ,津山城跡とホルモンうどんが名物,
332046,岡山県,玉野市,タマノシ,宇野港と瀬戸内国際芸術祭の玄関口,
332054,岡山県,笠岡市,カサオカシ,笠岡ラーメンとカブトガニ博物館,
332071,岡山県,井原市,イバラシ,平櫛田中美術館と絣織物の産地,
332089,岡山県,総社市,ソウジャシ,備中国分寺と鬼ノ城がある歴史のまち,
332097,岡山県,高梁市,タカハシシ,備中松山城と雲海の名所,
332101,岡山県,新見市,ニイミシ,井倉洞と千屋牛が名物,
332119,岡山県,備前市,ビゼンシ,備前焼の産地として知られる,
332127,岡山県,瀬戸内市,セトウチシ,牛窓の港町とレモンの産地,
332135,岡山県,赤磐市,アカイワシ,桃とぶどうのフルーツ王国,
332143,岡山県,真庭市,マニワシ,蒜山高原と湯原温泉が人気観光地,
332151,岡山県,美作市,ミマサカシ,湯郷温泉と作州牛が名産,
332160,岡山県,浅口市,アサクチシ,国立天文台岡山天体物理観測所がある,
341002,広島県,広島市,ヒロシマシ,原爆ドームと平和記念公園がある世界平和の象徴,
342025,広島県,呉市,クレシ,大和ミュージアムと海上自衛隊の基地がある,
342033,広島県,竹原市,タケハラシ,古い町並み保存地区とアニメ『たまゆら』の舞台,
342041,広島県,三原市,ミハラシ,三原城跡とタコ料理が名物,
342050,広島県,尾道市,オノミチシ,坂の町としまなみ海道の玄関口,
342076,広島県,福山市,フクヤマシ,福山城とバラのまち,
342084,広島県,府中市,フチュウシ,備後絣と家具産業が盛んな町,同名の市が東京都に存在する。
342092,広島県,三次市,ミヨシシ,霧の海とワイン、鵜飼が有名,
342106,広島県,庄原市,ショウバラシ,国営備北丘陵公園と帝釈峡がある,
342114,広島県,大竹市,オオタケシ,化学工業と山陽道の宿場町,
342122,広島県,東広島市,ヒガシヒロシマシ,西条の酒蔵通りと広島大学がある,
342131,広島県,廿日市市,ハツカイチシ,世界遺産・厳島神社のある宮島を含む,
342149,広島県,安芸高田市,アキタカタシ,吉田郡山城と毛利元就ゆかりの地,
342157,広島県,江田島市,エタジマシ,旧海軍兵学校と牡蠣の養殖が盛ん,
352012,山口県,下関市,シモノセキシ,ふぐ料理と関門海峡を望む港町,
352021,山口県,宇部市,ウベシ,ときわ公園とセメント産業が中心,
352039,山口県,山口市,ヤマグチシ,瑠璃光寺五重塔と湯田温泉がある,
352047,山口県,萩市,ハギシ,世界遺産の城下町と萩焼の産地,
352063,山口県,防府市,ホウフシ,防府天満宮と毛利氏庭園が有名,
352071,山口県,下松市,クダマツシ,笠戸島と重工業で知られる,
352080,山口県,岩国市,イワクニシ,錦帯橋と岩国れんこんが名物,
352101,山口県,光市,ヒカリシ,室積海岸と虹ケ浜海水浴場がある,
352110,山口県,長門市,ナガトシ,元乃隅神社と青海島の景観が魅力,
352128,山口県,柳井市,ヤナイシ,金魚ちょうちんと白壁の町並みが特徴,
352136,山口県,美祢市,ミネシ,秋芳洞とカルスト台地で有名,
352152,山口県,周南市,シュウナンシ,徳山動物園と工場夜景が観光資源,
352161,山口県,山陽小野田市,サンヨウオノダシ,きららビーチ焼野と陶芸文化,
362018,徳島県,徳島市,トクシマシ,阿波おどりと眉山が有名な県都,
362026,徳島県,鳴門市,ナルトシ,鳴門の渦潮と大塚国際美術館がある,
362034,徳島県,小松島市,コマツシマシ,小松島港と阿波水軍の歴史がある,
362042,徳島県,阿南市,アナンシ,四国電力の火力発電所と美波町への玄関口,
362051,徳島県,吉野川市,ヨシノガワシ,吉野川と阿波踊り文化が息づく,
362069,徳島県,阿波市,アワシ,阿波人形浄瑠璃と田園風景が広がる,
362077,徳島県,美馬市,ミマシ,うだつの町並みと藍染文化がある,
362085,徳島県,三好市,ミヨシシ,祖谷渓のかずら橋とラフティングで有名,
372013,香川県,高松市,タカマツシ,栗林公園と讃岐うどんの本場,
372021,香川県,丸亀市,マルガメシ,丸亀城とうちわの生産が盛ん,
372030,香川県,坂出市,サカイデシ,瀬戸大橋と番の州工業地帯がある,
372048,香川県,善通寺市,ゼンツウジシ,弘法大師空海の誕生地と善通寺,
372056,香川県,観音寺市,カンオンジシ,銭形砂絵と琴弾公園が名所,
372064,香川県,さぬき市,サヌキシ,志度寺と津田の松原がある,
372072,香川県,東かがわ市,ヒガシカガワシ,手袋の生産と引田の古い町並み,
372081,香川県,三豊市,ミトヨシ,父母ヶ浜の夕日と荘内半島が美しい,
382019,愛媛県,松山市,マツヤマシ,道後温泉と松山城、正岡子規の出身地,
382027,愛媛県,今治市,イマバリシ,今治タオルとしまなみ海道の起点,
382035,愛媛県,宇和島市,ウワジマシ,闘牛と宇和島城がある,
382043,愛媛県,八幡浜市,ヤワタハマシ,魚市場とちゃんぽんが名物,
382051,愛媛県,新居浜市,ニイハマシ,別子銅山と太鼓祭りで知られる,
382060,愛媛県,西条市,サイジョウシ,石鎚山とうちぬき水が名水百選,
382078,愛媛県,大洲市,オオズシ,肱川の鵜飼と大洲城の城下町,
382108,愛媛県,伊予市,イヨシ,郡中港と五色浜、いよかんの産地,
382132,愛媛県,四国中央市,シコクチュウオウシ,製紙工業と紙のまちミュージアム,
382141,愛媛県,西予市,セイヨシ,宇和米博物館と段々畑の景観,
382159,愛媛県,東温市,トウオンシ,滑川渓谷と重信川温泉郷がある,
392014,高知県,高知市,コウチシ,坂本龍馬の生誕地とひろめ市場が有名,
392022,高知県,室戸市,ムロトシ,室戸岬とジオパークに指定された自然景観,
392031,高知県,安芸市,アキシ,野良時計とナスの産地で知られる,
392049,高知県,南国市,ナンコクシ,高知龍馬空港と長宗我部元親ゆかりの地,
392057,高知県,土佐市,トサシ,文旦と漁港のある町,
392065,高知県,須崎市,スサキシ,鍋焼きラーメンと港町の風情,
392081,高知県,宿毛市,スクモシ,だるま夕日と温暖な海岸線が美しい,
392090,高知県,土佐清水市,トサシミズシ,足摺岬とジョン万次郎の出身地,
392103,高知県,四万十市,シマントシ,四万十川と沈下橋が有名,
392111,高知県,香南市,コウナンシ,やなせたかし記念館と海水浴場がある,
392120,高知県,香美市,カミシ,アンパンマンミュージアムと龍河洞が名所,
401005,福岡県,北九州市,キタキュウシュウシ,門司港レトロと工業都市として発展,
401307,福岡県,福岡市,フクオカシ,天神・博多・中洲がある九州最大都市,
402028,福岡県,大牟田市,オオムタシ,三池炭鉱と石炭産業科学館がある,
402036,福岡県,久留米市,クルメシ,久留米ラーメンと石橋文化センターが有名,
402044,福岡県,直方市,ノオガタシ,遠賀川とチューリップフェアが名物,
402052,福岡県,飯塚市,イイヅカシ,嘉穂劇場と炭鉱の歴史が残る,
402061,福岡県,田川市,タガワシ,炭坑節と香春岳が有名,
402079,福岡県,柳川市,ヤナガワシ,川下りと北原白秋の故郷,
402109,福岡県,八女市,ヤメシ,八女茶と伝統工芸が盛んな町,
402117,福岡県,筑後市,チクゴシ,船小屋温泉と恋木神社が人気,
402125,福岡県,大川市,オオカワシ,家具の生産地として全国に知られる,
402133,福岡県,行橋市,ユクハシシ,今川河川敷と英彦山の玄関口,
402141,福岡県,豊前市,ブゼンシ,求菩提山と城下町跡がある,
402150,福岡県,中間市,ナカマシ,遠賀川と昭和の風情ある住宅街,
402168,福岡県,小郡市,オゴオリシ,七夕神社と歴史ある街並み,
402176,福岡県,筑紫野市,チクシノシ,二日市温泉と太宰府への中継地,
402184,福岡県,春日市,カスガシ,ベッドタウンとして発展し緑も多い,
402192,福岡県,大野城市,オオノジョウシ,大野城跡とベッドタウン機能,
402206,福岡県,宗像市,ムナカタシ,宗像大社と世界遺産の沖ノ島,
402214,福岡県,太宰府市,ダザイフシ,太宰府天満宮と九州国立博物館,
